customer_id,age,income,debt,credit_limit,credit_used,employment_years,employment_type,target
CUST_00455,55,103138,114684,20639,1897,4,Salaried,0
CUST_00456,77,76948,14425,25269,21826,7,Salaried,0
CUST_00457,65,43022,17984,5743,1342,7,Salaried,0
CUST_00458,40,88551,67960,15942,6092,16,Self-Employed,0
CUST_00459,67,134486,61895,6923,2744,17,Self-Employed,0
CUST_00460,35,88662,151165,46125,5050,2,Salaried,1
CUST_00461,50,67202,43746,29096,5154,3,Salaried,0
CUST_00462,24,137213,60468,19968,16673,4,Salaried,0
CUST_00463,72,133105,128215,8013,3864,0,Unemployed,0
CUST_00464,76,39671,4635,41232,27483,11,Self-Employed,0
CUST_00465,33,74559,20417,42456,24432,10,Salaried,0
CUST_00466,61,138219,270414,8009,7815,3,Salaried,1
CUST_00467,74,80960,81447,26449,2830,55,Salaried,0
CUST_00468,18,68354,76439,41949,19917,0,Unemployed,0
CUST_00469,33,80807,129331,17807,8032,11,Salaried,1
CUST_00470,77,73744,90812,46677,45446,1,Salaried,0
CUST_00471,78,63911,99474,48077,24659,0,Unemployed,0
CUST_00472,64,60306,31217,32513,16122,6,Salaried,0
CUST_00473,80,38661,5754,20169,17031,45,Salaried,0
CUST_00474,75,68823,22256,43061,6263,29,Self-Employed,0
CUST_00475,58,127474,148850,9081,7126,25,Salaried,0
CUST_00476,26,51034,41288,30752,22961,4,Salaried,0
CUST_00477,38,61688,9789,18284,4460,14,Salaried,0
CUST_00478,55,34283,58925,35543,20580,9,Salaried,1
CUST_00479,52,66961,121463,22367,3929,13,Salaried,1
CUST_00480,69,109922,182682,44538,2643,19,Self-Employed,1
CUST_00481,72,62964,32534,28313,12984,9,Salaried,0
CUST_00482,61,59169,22789,7036,3312,16,Self-Employed,0
CUST_00483,53,118052,121121,11678,2290,35,Salaried,0
CUST_00484,21,128838,215921,31252,12197,1,Salaried,0
CUST_00485,78,104500,67848,9914,357,5,Salaried,0
CUST_00486,30,138291,67523,11027,5432,10,Salaried,0
CUST_00487,78,80423,150440,33387,25886,3,Salaried,1
CUST_00488,42,109550,56286,17265,9010,13,Salaried,0
CUST_00489,74,39481,32215,47420,19340,2,Salaried,0
CUST_00490,74,92179,73341,30101,4496,30,Salaried,0
CUST_00491,59,135953,10239,30067,25621,33,Salaried,0
CUST_00492,48,91371,148282,37924,21076,25,Salaried,1
CUST_00493,29,23416,1920,23411,1919,5,Salaried,0
CUST_00494,48,89393,61017,15461,1640,11,Self-Employed,0
CUST_00495,33,54934,28758,42728,25455,1,Self-Employed,0
CUST_00496,71,149963,166725,28513,19384,11,Salaried,0
CUST_00497,62,66095,49344,37258,35528,36,Salaried,0
CUST_00498,49,24975,39430,19339,653,5,Salaried,0
CUST_00499,18,63481,105702,13551,5582,0,Unemployed,0
CUST_00500,76,125175,15612,6436,1210,54,Self-Employed,0
CUST_00501,76,38566,68982,28913,2376,49,Salaried,0
CUST_00502,78,106787,88227,24776,10571,25,Salaried,0
CUST_00503,28,115990,127716,47544,20793,6,Self-Employed,0
CUST_00504,79,93659,160880,28384,7315,44,Self-Employed,0
CUST_00505,70,42983,38602,13345,2911,24,Salaried,0
CUST_00506,78,112013,223020,42190,2122,60,Salaried,0
CUST_00507,38,140722,54583,37517,9217,19,Salaried,0
CUST_00508,22,51194,22005,46693,5814,2,Self-Employed,0
CUST_00509,60,103768,69523,18741,8176,21,Salaried,0
CUST_00510,40,53640,6310,30292,14359,3,Self-Employed,0
CUST_00511,80,41802,49638,28018,17892,56,Salaried,0
CUST_00512,71,82847,59135,15659,7393,50,Self-Employed,0
CUST_00513,72,24379,17113,11863,1215,18,Salaried,0
CUST_00514,74,69212,24406,27147,19465,10,Self-Employed,0
CUST_00515,75,83273,43253,44801,28455,45,Salaried,0
CUST_00516,24,63397,53645,41314,35397,1,Self-Employed,0
CUST_00517,36,58980,51498,42471,36022,7,Salaried,0
CUST_00518,27,27144,5742,24303,21693,5,Salaried,0
CUST_00519,48,46171,22391,46824,19124,3,Salaried,0
CUST_00520,48,130594,104193,35863,32053,3,Salaried,0
CUST_00521,34,31945,58031,29998,12104,12,Salaried,1
CUST_00522,20,54510,29654,22600,18489,1,Salaried,0
CUST_00523,66,111287,175149,27530,26482,42,Salaried,1
CUST_00524,80,119150,15986,30369,26817,37,Salaried,0
CUST_00525,79,90190,124472,42533,15443,43,Self-Employed,0
CUST_00526,23,71747,135480,42452,40650,5,Salaried,1
CUST_00527,78,119246,43821,18886,6315,28,Salaried,0
CUST_00528,45,30271,53907,46105,9691,21,Salaried,0
CUST_00529,34,61910,72923,31041,18089,2,Salaried,0
CUST_00530,35,88116,3241,45832,38507,14,Self-Employed,0
CUST_00531,44,34748,13133,11922,9219,13,Salaried,0
CUST_00532,68,57498,53856,22310,12551,34,Self-Employed,0
CUST_00533,54,99817,72198,31409,4713,30,Salaried,0
CUST_00534,61,110919,86899,20569,1615,25,Salaried,0
CUST_00535,76,55203,44284,24861,10189,57,Salaried,0
CUST_00536,49,132490,119515,13807,4923,6,Self-Employed,0
CUST_00537,46,121453,191050,32313,19823,26,Salaried,0
CUST_00538,30,77896,106737,36749,33849,3,Self-Employed,0
CUST_00539,70,27367,4300,25389,23251,32,Self-Employed,0
CUST_00540,26,122303,7588,16386,6316,8,Self-Employed,0
CUST_00541,30,129704,65402,7167,3739,0,Unemployed,0
CUST_00542,41,112357,215877,35423,33103,6,Salaried,1
CUST_00543,77,36236,48819,37033,29235,43,Salaried,0
CUST_00544,73,82204,90242,15716,13724,37,Salaried,0
CUST_00545,65,128903,7195,30333,1626,44,Salaried,0
CUST_00546,54,122213,169706,19752,6774,13,Self-Employed,0
CUST_00547,44,87276,2332,36070,8671,0,Unemployed,0
CUST_00548,56,124970,58659,21540,19934,0,Unemployed,0
CUST_00549,37,113420,98690,27853,15040,8,Salaried,0
CUST_00550,47,59602,81737,31027,19152,21,Salaried,1
CUST_00551,50,106816,155653,44914,18525,23,Salaried,0
CUST_00552,24,83142,88154,23119,20991,0,Unemployed,1
CUST_00553,35,54229,67802,20748,1860,9,Salaried,0
CUST_00554,69,126172,83777,49614,9170,38,Salaried,0
CUST_00555,59,85191,109724,31515,12722,18,Salaried,0
CUST_00556,55,112808,89959,19572,17518,36,Self-Employed,0
CUST_00557,48,138820,265979,24673,5570,30,Salaried,0
CUST_00558,74,93170,123412,13384,12139,11,Salaried,1
CUST_00559,69,93273,178182,26996,21444,48,Self-Employed,1
CUST_00560,40,49272,43426,29358,8538,9,Salaried,0
CUST_00561,47,131570,37337,35947,12749,3,Salaried,0
CUST_00562,73,109220,108293,8543,2470,24,Salaried,0
CUST_00563,30,64914,117026,34987,9386,6,Self-Employed,1
CUST_00564,63,43639,82710,16588,10269,5,Salaried,1
CUST_00565,18,79251,54888,16049,9441,0,Unemployed,0
CUST_00566,49,122919,113694,46516,28141,5,Salaried,0
CUST_00567,79,82573,139927,18068,12225,24,Salaried,0
CUST_00568,75,62233,24979,6174,5543,48,Self-Employed,0
CUST_00569,64,52613,45134,25453,4224,14,Salaried,0
CUST_00570,50,97158,11984,24542,9529,19,Salaried,0
CUST_00571,51,98167,180035,13768,5615,33,Salaried,0
CUST_00572,49,67087,105746,6253,1871,12,Salaried,1
CUST_00573,26,47681,77292,38071,11074,0,Unemployed,1
CUST_00574,63,105267,167856,21763,17522,2,Salaried,1
CUST_00575,56,26286,1293,8161,5650,6,Salaried,0
CUST_00576,46,69840,124360,15035,3366,3,Salaried,0
CUST_00577,58,21219,6617,48416,34098,19,Salaried,0
CUST_00578,56,111845,27502,38527,7715,8,Salaried,0
CUST_00579,68,33928,26181,22235,17142,31,Salaried,0
CUST_00580,40,112200,10329,40922,32529,13,Salaried,0
CUST_00581,62,142306,1435,5835,5502,30,Salaried,0
CUST_00582,25,129475,23614,38535,4918,7,Salaried,0
CUST_00583,24,138591,239469,24400,8654,2,Salaried,1
CUST_00584,24,126584,223411,24042,11803,1,Self-Employed,0
CUST_00585,38,75836,12029,5633,1133,3,Salaried,0
CUST_00586,28,63078,125185,45750,17583,5,Self-Employed,0
CUST_00587,23,68840,105061,31230,14959,2,Salaried,1
CUST_00588,42,110426,170091,15930,1852,15,Self-Employed,0
CUST_00589,64,27686,38715,36632,28715,10,Salaried,1
CUST_00590,42,122126,226119,49857,47662,11,Salaried,0
CUST_00591,26,83318,107815,33880,3012,7,Salaried,0
CUST_00592,59,61187,92349,49428,34394,0,Unemployed,0
CUST_00593,54,114866,175595,27170,17009,36,Salaried,0
CUST_00594,62,101033,190487,21290,15791,6,Salaried,1
CUST_00595,61,104070,146366,45167,3576,24,Salaried,0
CUST_00596,77,40568,64990,15839,1226,32,Self-Employed,0
CUST_00597,38,51574,6599,38222,14595,10,Self-Employed,0
CUST_00598,42,72858,116441,42554,29366,7,Salaried,1
CUST_00599,49,78598,130383,47819,1164,20,Salaried,0
CUST_00600,44,24696,5956,44597,40571,17,Salaried,0
CUST_00601,74,86628,119592,27338,11906,35,Salaried,0
CUST_00602,70,49218,81232,44318,31007,29,Salaried,0
CUST_00603,41,113836,199051,48182,14532,14,Salaried,1
CUST_00604,40,128774,76541,40893,34208,20,Self-Employed,0
CUST_00605,24,26000,46979,31818,3504,1,Salaried,1
CUST_00606,30,44581,51497,19128,14976,1,Self-Employed,0
CUST_00607,30,113950,108650,8047,7590,5,Salaried,0
CUST_00608,61,97176,118097,34975,33043,7,Self-Employed,1
CUST_00609,49,20568,28364,43346,31649,3,Salaried,0
CUST_00610,67,140738,91042,13413,1696,11,Salaried,0
CUST_00611,56,99450,100837,32437,32096,20,Salaried,0
CUST_00612,62,119925,89878,24278,14838,15,Salaried,0
CUST_00613,26,74099,143604,25572,23326,8,Salaried,0
CUST_00614,53,102913,163621,24043,22498,13,Salaried,1
CUST_00615,61,37389,23306,38023,35552,41,Self-Employed,0
CUST_00616,38,113107,147398,36481,27359,3,Self-Employed,0
CUST_00617,75,130282,222114,32681,26486,34,Salaried,1
CUST_00618,24,23312,43925,8709,3275,3,Salaried,1
CUST_00619,68,41094,19192,9065,4835,18,Salaried,0
CUST_00620,52,24234,6716,45377,44271,22,Self-Employed,0
CUST_00621,73,49400,50972,20571,16741,47,Salaried,0
CUST_00622,69,111242,12315,30007,12699,18,Salaried,0
CUST_00623,68,147903,289472,8525,212,43,Salaried,0
CUST_00624,30,101338,116146,19781,12050,12,Self-Employed,0
CUST_00625,52,116790,50724,24279,14706,12,Self-Employed,0
CUST_00626,61,29760,48174,38675,7821,11,Self-Employed,1
CUST_00627,45,56583,21093,43272,16712,17,Salaried,0
CUST_00628,47,113020,40292,26143,19558,29,Salaried,0
CUST_00629,77,101968,78945,37148,36055,39,Self-Employed,0
CUST_00630,68,112757,48200,39118,4468,20,Salaried,0
CUST_00631,28,74516,24102,27898,7248,8,Salaried,0
CUST_00632,60,63500,28632,45519,34766,21,Salaried,0
CUST_00633,53,127962,30073,48839,22675,0,Unemployed,0
CUST_00634,75,104182,63917,7613,5591,39,Self-Employed,0
CUST_00635,42,140053,148283,6619,4234,3,Salaried,0
CUST_00636,41,87411,11495,24427,21349,16,Salaried,0
CUST_00637,50,30793,50680,40256,34944,6,Salaried,1
CUST_00638,22,47627,55601,11810,3368,1,Self-Employed,0
CUST_00639,62,135164,37811,49960,10076,27,Salaried,0
CUST_00640,63,63478,7113,16664,8254,2,Salaried,0
CUST_00641,54,127691,106858,30430,14782,14,Self-Employed,0
CUST_00642,45,61471,51052,49125,7753,0,Unemployed,0
CUST_00643,59,114409,195546,43378,2982,39,Salaried,0
CUST_00644,22,66884,78997,44751,5669,4,Salaried,0
CUST_00645,77,77367,8079,36063,10244,24,Salaried,0
CUST_00646,26,117878,222682,40764,19331,6,Self-Employed,0
CUST_00647,27,59066,1461,41275,36377,5,Self-Employed,0
CUST_00648,20,20659,35202,40882,5578,2,Salaried,1
CUST_00649,65,117180,108174,47331,33590,46,Salaried,0
CUST_00650,29,48939,25470,12511,2971,9,Self-Employed,0
CUST_00651,54,131706,241835,47249,36022,3,Self-Employed,1
CUST_00652,60,28829,47552,43049,31928,16,Salaried,0
CUST_00653,40,36805,13113,23686,20300,21,Salaried,0
CUST_00654,30,61652,80785,48215,20032,7,Salaried,0
CUST_00655,27,94128,82924,33069,11051,9,Salaried,0
CUST_00656,33,122978,167991,33581,18132,7,Self-Employed,0
CUST_00657,26,109073,121332,34186,23510,5,Self-Employed,0
CUST_00658,49,92308,159023,10372,4597,6,Salaried,0
CUST_00659,26,136824,40088,9941,305,8,Salaried,0
CUST_00660,58,24088,38668,18943,1201,37,Salaried,0
CUST_00661,52,137176,77926,28974,12861,34,Salaried,0
CUST_00662,67,97280,35096,35454,32841,46,Self-Employed,0
CUST_00663,43,67692,62621,45241,44837,16,Salaried,0
CUST_00664,50,38398,74233,42081,9581,28,Salaried,0
CUST_00665,48,143099,255664,20187,2059,11,Salaried,1
CUST_00666,32,25610,23674,30434,15390,10,Salaried,0
CUST_00667,74,26086,21238,11764,11530,2,Self-Employed,0
CUST_00668,58,128743,69026,42921,35674,17,Self-Employed,0
CUST_00669,42,105678,171268,10101,8465,12,Salaried,1
CUST_00670,80,138914,185020,27612,15953,14,Salaried,0
CUST_00671,74,99195,131553,14107,7207,0,Unemployed,1
CUST_00672,22,87441,48996,15312,5934,2,Salaried,0
CUST_00673,70,35509,43283,12427,7889,42,Salaried,0
CUST_00674,48,47617,53857,6471,1996,18,Salaried,0
CUST_00675,54,97640,134386,7568,7297,10,Salaried,1
CUST_00676,21,41802,67717,31571,19639,2,Self-Employed,0
CUST_00677,58,22440,14194,34438,30894,18,Self-Employed,0
CUST_00678,28,48752,76368,16919,16738,6,Salaried,1
CUST_00679,64,109861,156377,43705,4511,21,Self-Employed,0
CUST_00680,42,37329,68512,38053,27511,3,Salaried,0
CUST_00681,56,32622,40288,44309,2558,11,Salaried,0
CUST_00682,52,85972,34164,44549,35342,7,Salaried,0
CUST_00683,75,142910,226228,39212,27569,49,Salaried,0
CUST_00684,20,111441,210318,36596,24984,2,Salaried,1
CUST_00685,69,117175,151026,11403,6971,48,Self-Employed,0
CUST_00686,48,120382,21972,23564,19604,7,Self-Employed,0
CUST_00687,44,53791,97471,5466,4734,6,Salaried,1
CUST_00688,51,20942,20702,31794,11870,24,Salaried,0
CUST_00689,45,105403,140536,32758,18503,18,Salaried,0
CUST_00690,35,149997,216650,41182,36540,12,Self-Employed,1
CUST_00691,41,93281,80387,42856,22567,17,Salaried,0
CUST_00692,43,116440,172827,12804,12252,4,Self-Employed,1
CUST_00693,68,111660,133259,31251,25758,10,Salaried,1
CUST_00694,53,100481,166691,5346,746,3,Salaried,0
CUST_00695,48,141354,33596,22241,7266,19,Salaried,0
CUST_00696,56,24948,26256,45236,43003,24,Self-Employed,0
CUST_00697,63,146291,91892,46962,32398,38,Salaried,0
CUST_00698,30,131485,149949,17762,1101,10,Self-Employed,0
CUST_00699,50,87608,9453,28575,7839,14,Salaried,0
CUST_00700,80,40636,52354,28142,21943,5,Self-Employed,1
CUST_00701,55,46255,92225,9496,1477,33,Salaried,1
CUST_00702,64,128758,91251,27772,26722,35,Self-Employed,0
CUST_00703,56,146229,211789,42677,304,12,Salaried,0
CUST_00704,44,86353,131902,24284,11140,3,Salaried,0
CUST_00705,69,87277,150704,21393,14508,16,Self-Employed,0
CUST_00706,54,83390,120284,49668,30193,15,Self-Employed,0
CUST_00707,73,23584,4427,30078,20763,30,Salaried,0
CUST_00708,32,108724,82766,32028,31308,11,Salaried,0
CUST_00709,52,21274,6095,31144,22075,16,Salaried,0
CUST_00710,39,29965,31231,25569,11584,17,Self-Employed,0
CUST_00711,54,55268,89536,17462,16351,11,Self-Employed,0
CUST_00712,33,116394,54205,20021,6644,7,Self-Employed,0
CUST_00713,71,101080,27967,12856,1285,22,Salaried,0
CUST_00714,60,84574,141944,7769,6946,39,Salaried,1
CUST_00715,57,61342,115472,42651,18004,31,Self-Employed,1
CUST_00716,66,140062,116440,42792,8404,32,Salaried,0
CUST_00717,69,75466,8536,37930,22759,30,Self-Employed,0
CUST_00718,61,121699,31553,38961,30151,11,Salaried,0
CUST_00719,18,21549,24866,43076,6602,0,Unemployed,0
CUST_00720,57,132963,137808,20541,8827,16,Salaried,0
CUST_00721,57,64970,55567,18797,13732,23,Salaried,0
CUST_00722,41,67851,47156,42447,8594,12,Salaried,0
CUST_00723,61,49958,30907,41394,28325,6,Self-Employed,0
CUST_00724,30,39116,19601,35997,638,12,Self-Employed,0
CUST_00725,49,37625,39326,21447,18420,20,Self-Employed,0
CUST_00726,21,72219,42819,8934,3530,0,Unemployed,0
CUST_00727,48,129965,195190,26932,8512,20,Salaried,0
CUST_00728,53,93071,107940,12945,5752,16,Salaried,0
CUST_00729,79,99374,170358,47541,35287,12,Salaried,1
CUST_00730,67,57304,66904,36948,29290,22,Salaried,0
CUST_00731,42,100434,37971,15982,10495,9,Salaried,0
CUST_00732,39,75288,106108,9675,1296,20,Salaried,0
CUST_00733,32,61088,93117,22529,19837,5,Salaried,0
CUST_00734,35,136351,190402,43464,34140,14,Self-Employed,0
CUST_00735,44,41930,16389,20376,8245,5,Self-Employed,0
CUST_00736,62,118269,104083,11750,1565,5,Salaried,0
CUST_00737,74,82021,104074,39339,5455,35,Salaried,0
CUST_00738,57,40352,51097,25274,7515,5,Salaried,0
CUST_00739,36,78085,44723,6872,287,4,Salaried,0
CUST_00740,73,139966,244943,40427,17852,20,Self-Employed,1
CUST_00741,26,147079,239360,46356,41671,8,Salaried,0
CUST_00742,45,88610,81175,27752,15782,20,Salaried,0
CUST_00743,69,31738,27014,22026,5102,28,Salaried,0
CUST_00744,18,88592,90147,23793,15374,0,Unemployed,0
CUST_00745,62,140859,250120,24635,299,31,Self-Employed,0
CUST_00746,69,58393,946,40927,24487,38,Salaried,0
CUST_00747,74,93472,42800,47335,25540,27,Salaried,0
CUST_00748,32,54469,31399,38856,17816,1,Salaried,0
CUST_00749,65,89722,17947,16954,4476,17,Salaried,0
CUST_00750,58,79682,128973,17306,10506,39,Salaried,1
CUST_00751,21,147102,97484,11702,4622,0,Unemployed,0
CUST_00752,63,77464,61029,10911,2468,0,Unemployed,0
CUST_00753,31,64815,104787,37662,24339,6,Salaried,1
CUST_00754,68,24159,9574,8672,4366,21,Salaried,0
CUST_00755,22,91197,65556,30007,27140,3,Salaried,0
CUST_00756,80,120682,202172,34029,16198,45,Salaried,0
CUST_00757,20,46106,12315,39153,13660,1,Self-Employed,0
CUST_00758,61,145988,83158,46232,2764,19,Self-Employed,0
CUST_00759,53,88278,167384,24583,6511,7,Salaried,1
CUST_00760,21,133201,123714,46478,28453,1,Self-Employed,0
CUST_00761,28,124122,103758,20931,292,4,Salaried,0
CUST_00762,55,122691,40630,29339,25257,30,Salaried,0
CUST_00763,28,85525,88715,45968,3935,1,Salaried,0
CUST_00764,59,40174,16492,36971,15248,34,Self-Employed,0
CUST_00765,53,123358,115007,17646,699,22,Self-Employed,0
CUST_00766,40,114948,10351,36804,28672,4,Salaried,0
CUST_00767,52,111362,48923,40626,22784,31,Salaried,0
CUST_00768,47,56087,72682,15508,1128,27,Self-Employed,0
CUST_00769,46,58754,48118,34758,47,26,Salaried,0
CUST_00770,50,69681,95440,45645,15649,11,Self-Employed,0
CUST_00771,22,106283,49773,39345,32607,4,Self-Employed,0
CUST_00772,27,100352,168009,26104,3619,4,Salaried,1
CUST_00773,60,28739,8504,16707,1024,2,Self-Employed,0
CUST_00774,49,45115,84115,30467,21558,6,Salaried,1
CUST_00775,57,111922,96037,19465,2322,37,Salaried,0
CUST_00776,76,47359,10480,35674,3978,41,Salaried,0
CUST_00777,65,142977,30566,45431,17420,26,Self-Employed,0
CUST_00778,64,29225,14149,39044,6364,19,Salaried,0
CUST_00779,32,89685,137938,48049,16302,6,Salaried,1
CUST_00780,78,43448,54419,11914,10463,35,Self-Employed,0
CUST_00781,61,80125,27289,15932,12983,42,Salaried,0
CUST_00782,43,86151,139958,44316,29033,10,Salaried,0
CUST_00783,75,61307,42553,29361,13511,35,Self-Employed,0
CUST_00784,45,128285,63103,41906,35758,23,Salaried,0
CUST_00785,67,92120,118594,34327,26023,47,Salaried,0
CUST_00786,20,148838,271376,13852,4945,1,Salaried,1
CUST_00787,32,48157,90402,23085,18142,13,Salaried,1
CUST_00788,54,141362,19784,35170,23308,36,Salaried,0
CUST_00789,34,68114,78722,11023,9346,7,Salaried,1
CUST_00790,76,48499,42558,36623,11331,46,Salaried,0
CUST_00791,75,110386,24999,44009,42090,44,Salaried,0
CUST_00792,64,125950,204504,8664,5478,36,Salaried,1
CUST_00793,70,76925,31598,19858,19736,26,Self-Employed,0
CUST_00794,58,121897,79897,39365,2698,40,Salaried,0
CUST_00795,54,39605,28940,15039,827,20,Salaried,0
CUST_00796,43,147276,264623,10903,3638,14,Self-Employed,1
CUST_00797,68,71684,21638,36185,3231,9,Salaried,0
CUST_00798,34,31151,50713,13544,12485,12,Salaried,1
CUST_00799,53,45966,74885,17851,17178,31,Salaried,1
CUST_00800,22,54898,75499,10871,1843,3,Salaried,0
CUST_00801,45,67876,90315,43920,42952,11,Salaried,1
CUST_00802,37,42184,57961,45840,9556,11,Salaried,0
CUST_00803,77,127239,97994,15223,12414,14,Salaried,0
CUST_00804,23,34728,19356,23853,450,5,Salaried,0
CUST_00805,69,34585,2981,26749,6848,19,Salaried,0
CUST_00806,31,46712,33902,40966,31655,8,Salaried,0
CUST_00807,27,111104,98725,43207,34524,0,Unemployed,0
CUST_00808,28,27878,45647,45498,17778,4,Salaried,1
CUST_00809,59,143886,34916,30470,21639,0,Unemployed,0
CUST_00810,72,139651,56566,6250,2396,42,Salaried,0
CUST_00811,59,70662,133310,11527,5168,14,Self-Employed,1
CUST_00812,56,89672,131242,35014,1408,5,Salaried,0
CUST_00813,77,89391,103127,15289,301,19,Salaried,0
CUST_00814,40,66580,131400,23079,2031,20,Salaried,1
CUST_00815,74,70747,7724,41368,18362,56,Self-Employed,0
CUST_00816,39,137594,46029,30048,17062,12,Salaried,0
CUST_00817,57,134386,80084,32948,20472,14,Salaried,0
CUST_00818,39,78873,36327,43078,35478,17,Salaried,0
CUST_00819,30,133061,70911,33184,9512,2,Salaried,0
CUST_00820,54,140207,279425,12758,3016,10,Salaried,1
CUST_00821,74,39073,41771,32134,31496,46,Salaried,0
CUST_00822,46,117728,193551,22943,4979,26,Self-Employed,0
CUST_00823,24,37241,34978,44688,37161,1,Salaried,0
CUST_00824,56,50432,47089,10208,7808,14,Salaried,0
CUST_00825,72,99260,98031,17057,12696,30,Self-Employed,0
CUST_00826,26,41467,53554,5983,2210,3,Salaried,0
CUST_00827,32,117303,198646,18406,2167,10,Self-Employed,1
CUST_00828,79,149188,256871,26292,14992,28,Self-Employed,0
CUST_00829,45,73066,99712,25506,12915,24,Salaried,0
CUST_00830,65,94964,168137,7523,4265,38,Salaried,1
CUST_00831,47,128397,64414,38993,35249,28,Salaried,0
CUST_00832,65,25144,50145,46330,3230,35,Salaried,1
CUST_00833,46,72171,74950,35234,10910,28,Salaried,0
CUST_00834,57,140459,74574,35381,29602,3,Salaried,0
CUST_00835,50,34833,17734,30760,13551,11,Self-Employed,0
CUST_00836,19,43445,26467,34798,5910,1,Salaried,0
CUST_00837,62,105010,32386,10976,1870,10,Self-Employed,0
CUST_00838,58,67571,100686,38532,10479,5,Salaried,1
CUST_00839,42,25754,21967,42060,9836,24,Salaried,0
CUST_00840,27,43444,54995,25189,10142,0,Unemployed,0
CUST_00841,79,78491,30816,13622,3323,18,Salaried,0
CUST_00842,66,53175,60115,37612,32679,0,Unemployed,1
CUST_00843,18,99689,62358,19213,15588,0,Unemployed,0
CUST_00844,46,30407,16037,40870,18226,19,Salaried,0
